218																	
85.00	45.00	65.00	128.0	56.00	8.000	151.0	45.00	19.00	145.0	170.0	332.0	186.0	81.00	1.000	10.00	179.0	184.0
79.00	47.00	74.00	141.0	61.00	7.000	153.0	43.00	19.00	149.0	175.0	349.0	199.0	77.00	6.000	10.00	183.0	189.0
85.00	42.00	59.00	132.0	58.00	7.000	149.0	46.00	19.00	144.0	166.0	320.0	172.0	83.00	8.000	4.000	179.0	182.0
95.00	36.00	73.00	191.0	73.00	6.000	156.0	41.00	19.00	126.0	184.0	374.0	124.0	71.00	2.000	19.00	199.0	204.0
94.00	43.00	68.00	170.0	67.00	6.000	142.0	46.00	18.00	142.0	164.0	310.0	177.0	65.00	10.00	8.000	198.0	203.0
80.00	45.00	71.00	128.0	56.00	7.000	151.0	45.00	19.00	147.0	171.0	337.0	176.0	79.00	3.000	16.00	181.0	187.0
86.00	42.00	65.00	116.0	53.00	6.000	152.0	45.00	19.00	141.0	175.0	335.0	172.0	85.00	5.000	4.000	179.0	183.0
82.00	45.00	68.00	150.0	69.00	5.000	148.0	45.00	19.00	144.0	169.0	322.0	184.0	80.00	5.000	0.0000	181.0	184.0
107.0	57.00	106.0	179.0	51.00	8.000	257.0	26.00	28.00	172.0	275.0	954.0	232.0	83.00	2.000	20.00	181.0	184.0
87.00	44.00	70.00	179.0	75.00	6.000	146.0	45.00	19.00	141.0	167.0	326.0	178.0	69.00	6.000	1.000	194.0	201.0
83.00	46.00	73.00	137.0	59.00	6.000	148.0	45.00	19.00	146.0	167.0	327.0	183.0	75.00	8.000	0.0000	185.0	191.0
94.00	37.00	73.00	186.0	71.00	7.000	154.0	42.00	19.00	127.0	171.0	362.0	132.0	67.00	2.000	8.000	197.0	206.0
82.00	43.00	73.00	154.0	65.00	7.000	151.0	44.00	19.00	143.0	178.0	341.0	160.0	76.00	5.000	11.00	185.0	189.0
86.00	46.00	73.00	125.0	57.00	6.000	151.0	45.00	19.00	147.0	170.0	334.0	188.0	82.00	9.000	11.00	180.0	184.0
83.00	41.00	70.00	155.0	65.00	7.000	144.0	46.00	19.00	141.0	168.0	309.0	147.0	71.00	4.000	12.00	188.0	195.0
87.00	42.00	76.00	159.0	65.00	5.000	155.0	42.00	19.00	138.0	184.0	362.0	157.0	76.00	6.000	12.00	189.0	193.0
109.0	55.00	102.0	169.0	51.00	6.000	241.0	27.00	26.00	165.0	265.0	870.0	247.0	84.00	10.00	11.00	184.0	183.0
90.00	38.00	75.00	164.0	64.00	7.000	151.0	43.00	19.00	131.0	168.0	345.0	139.0	66.00	0.0000	0.0000	195.0	204.0
98.00	52.00	86.00	207.0	69.00	5.000	192.0	33.00	22.00	161.0	212.0	570.0	221.0	75.00	4.000	6.000	194.0	195.0
98.00	40.00	77.00	171.0	61.00	6.000	172.0	37.00	21.00	139.0	197.0	457.0	141.0	72.00	4.000	17.00	199.0	201.0
94.00	37.00	72.00	193.0	72.00	6.000	158.0	41.00	19.00	133.0	184.0	385.0	127.0	70.00	0.0000	14.00	200.0	204.0
85.00	45.00	70.00	130.0	58.00	8.000	151.0	45.00	19.00	146.0	171.0	334.0	187.0	79.00	2.000	5.000	181.0	186.0
86.00	45.00	73.00	152.0	63.00	6.000	149.0	44.00	19.00	145.0	170.0	335.0	176.0	71.00	6.000	1.000	189.0	196.0
82.00	41.00	70.00	155.0	64.00	7.000	148.0	45.00	19.00	138.0	172.0	328.0	152.0	72.00	5.000	17.00	187.0	195.0
90.00	42.00	63.00	126.0	55.00	7.000	152.0	45.00	19.00	142.0	173.0	336.0	173.0	81.00	0.0000	15.00	180.0	184.0
102.0	51.00	92.00	194.0	60.00	6.000	220.0	30.00	25.00	162.0	247.0	731.0	209.0	80.00	7.000	7.000	188.0	186.0
113.0	57.00	109.0	194.0	56.00	6.000	260.0	26.00	28.00	175.0	288.0	982.0	261.0	85.00	11.00	21.00	182.0	183.0
87.00	43.00	65.00	127.0	56.00	8.000	149.0	46.00	19.00	143.0	169.0	322.0	171.0	85.00	6.000	3.000	180.0	182.0
82.00	44.00	63.00	123.0	54.00	7.000	151.0	45.00	19.00	147.0	166.0	329.0	185.0	81.00	3.000	4.000	179.0	182.0
86.00	42.00	65.00	125.0	54.00	7.000	150.0	45.00	19.00	140.0	171.0	327.0	172.0	85.00	2.000	8.000	180.0	182.0
107.0	57.00	102.0	184.0	55.00	7.000	234.0	28.00	26.00	171.0	243.0	822.0	229.0	77.00	7.000	11.00	187.0	187.0
99.00	51.00	88.00	188.0	62.00	5.000	203.0	32.00	23.00	158.0	222.0	625.0	219.0	77.00	8.000	26.00	191.0	190.0
87.00	41.00	73.00	158.0	64.00	7.000	151.0	44.00	19.00	138.0	175.0	341.0	152.0	73.00	3.000	8.000	190.0	194.0
89.00	40.00	72.00	155.0	63.00	7.000	146.0	45.00	19.00	135.0	175.0	321.0	145.0	72.00	4.000	10.00	192.0	196.0
101.0	54.00	106.0	188.0	57.00	7.000	236.0	28.00	26.00	164.0	256.0	833.0	253.0	81.00	6.000	14.00	185.0	185.0
81.00	47.00	69.00	146.0	64.00	6.000	151.0	44.00	19.00	147.0	171.0	340.0	195.0	75.00	5.000	0.0000	183.0	188.0
91.00	45.00	76.00	171.0	69.00	7.000	150.0	44.00	19.00	144.0	170.0	340.0	179.0	69.00	12.00	1.000	195.0	201.0
84.00	45.00	68.00	148.0	64.00	6.000	146.0	46.00	19.00	142.0	168.0	317.0	180.0	75.00	5.000	1.000	183.0	187.0
96.00	41.00	77.00	177.0	64.00	5.000	177.0	36.00	21.00	134.0	205.0	485.0	148.0	74.00	0.0000	4.000	196.0	198.0
97.00	45.00	72.00	187.0	71.00	5.000	161.0	40.00	20.00	144.0	178.0	399.0	186.0	70.00	7.000	7.000	196.0	203.0
96.00	47.00	77.00	204.0	72.00	6.000	167.0	38.00	20.00	150.0	188.0	429.0	182.0	69.00	6.000	16.00	199.0	203.0
109.0	52.00	95.00	189.0	58.00	4.000	227.0	29.00	25.00	158.0	262.0	776.0	217.0	82.00	0.0000	19.00	187.0	186.0
106.0	54.00	100.0	227.0	67.00	4.000	250.0	27.00	27.00	162.0	280.0	923.0	262.0	88.00	5.000	11.00	182.0	182.0
81.00	46.00	71.00	141.0	61.00	7.000	153.0	44.00	19.00	148.0	177.0	347.0	190.0	80.00	1.000	14.00	182.0	187.0
86.00	42.00	65.00	113.0	50.00	8.000	152.0	45.00	19.00	141.0	169.0	332.0	171.0	85.00	4.000	16.00	179.0	183.0
86.00	47.00	75.00	165.0	68.00	6.000	154.0	43.00	19.00	146.0	176.0	356.0	190.0	74.00	7.000	3.000	188.0	194.0
108.0	57.00	106.0	177.0	51.00	5.000	256.0	26.00	28.00	170.0	285.0	966.0	261.0	87.00	11.00	2.000	182.0	181.0
89.00	41.00	75.00	162.0	66.00	5.000	153.0	43.00	19.00	136.0	175.0	352.0	154.0	72.00	2.000	0.0000	188.0	195.0
98.00	38.00	70.00	186.0	68.00	6.000	164.0	39.00	20.00	136.0	189.0	413.0	129.0	71.00	3.000	17.00	200.0	203.0
88.00	40.00	73.00	173.0	68.00	7.000	150.0	44.00	19.00	137.0	174.0	341.0	151.0	69.00	2.000	20.00	196.0	200.0
86.00	45.00	71.00	155.0	66.00	7.000	146.0	45.00	19.00	144.0	167.0	322.0	176.0	72.00	5.000	6.000	189.0	196.0
80.00	43.00	71.00	133.0	60.00	7.000	150.0	45.00	19.00	146.0	170.0	330.0	176.0	81.00	6.000	15.00	180.0	184.0
89.00	44.00	70.00	158.0	64.00	6.000	141.0	47.00	18.00	143.0	164.0	299.0	173.0	66.00	9.000	11.00	193.0	199.0
96.00	36.00	74.00	183.0	70.00	6.000	149.0	43.00	19.00	127.0	178.0	341.0	127.0	69.00	0.0000	17.00	201.0	205.0
87.00	43.00	70.00	169.0	72.00	7.000	152.0	44.00	19.00	145.0	177.0	341.0	171.0	76.00	6.000	12.00	184.0	187.0
85.00	45.00	70.00	120.0	54.00	7.000	149.0	45.00	19.00	145.0	169.0	326.0	186.0	81.00	8.000	4.000	181.0	184.0
99.00	47.00	91.00	226.0	74.00	5.000	202.0	32.00	23.00	148.0	234.0	629.0	186.0	79.00	4.000	11.00	192.0	191.0
85.00	42.00	70.00	130.0	56.00	7.000	150.0	45.00	19.00	145.0	177.0	328.0	172.0	82.00	10.00	14.00	181.0	185.0
102.0	53.00	101.0	238.0	72.00	4.000	238.0	28.00	26.00	163.0	267.0	844.0	242.0	85.00	7.000	22.00	184.0	184.0
101.0	53.00	91.00	194.0	65.00	6.000	204.0	32.00	23.00	161.0	231.0	636.0	214.0	78.00	5.000	14.00	192.0	192.0
91.00	46.00	75.00	185.0	75.00	7.000	154.0	42.00	19.00	147.0	178.0	362.0	192.0	72.00	8.000	8.000	192.0	199.0
95.00	43.00	71.00	159.0	64.00	6.000	145.0	45.00	19.00	141.0	169.0	322.0	171.0	67.00	8.000	4.000	195.0	200.0
81.00	43.00	68.00	139.0	62.00	7.000	149.0	46.00	19.00	145.0	172.0	323.0	171.0	83.00	1.000	14.00	180.0	184.0
100.0	49.00	80.00	206.0	70.00	6.000	183.0	35.00	21.00	156.0	206.0	517.0	198.0	73.00	3.000	13.00	198.0	199.0
82.00	43.00	71.00	154.0	68.00	7.000	150.0	45.00	19.00	143.0	171.0	330.0	173.0	78.00	7.000	11.00	181.0	186.0
78.00	43.00	70.00	147.0	65.00	8.000	147.0	46.00	19.00	145.0	169.0	319.0	168.0	77.00	1.000	12.00	181.0	186.0
105.0	50.00	93.00	173.0	54.00	4.000	222.0	30.00	25.00	159.0	254.0	735.0	206.0	83.00	4.000	12.00	186.0	184.0
94.00	45.00	89.00	213.0	71.00	5.000	186.0	35.00	22.00	145.0	204.0	533.0	182.0	71.00	4.000	13.00	195.0	198.0
86.00	42.00	64.00	122.0	54.00	6.000	148.0	46.00	19.00	143.0	170.0	319.0	171.0	87.00	1.000	3.000	179.0	182.0
83.00	46.00	71.00	156.0	70.00	6.000	151.0	44.00	19.00	147.0	174.0	338.0	198.0	80.00	3.000	11.00	181.0	186.0
85.00	43.00	66.00	130.0	57.00	6.000	151.0	45.00	19.00	143.0	173.0	333.0	168.0	86.00	4.000	9.000	180.0	183.0
106.0	54.00	105.0	164.0	48.00	5.000	247.0	27.00	27.00	165.0	269.0	891.0	243.0	84.00	12.00	1.000	181.0	182.0
94.00	45.00	72.00	179.0	69.00	6.000	156.0	41.00	19.00	144.0	181.0	373.0	191.0	69.00	5.000	5.000	193.0	198.0
86.00	43.00	70.00	126.0	56.00	6.000	148.0	46.00	19.00	145.0	166.0	317.0	171.0	86.00	6.000	9.000	179.0	182.0
95.00	47.00	73.00	195.0	70.00	7.000	167.0	38.00	20.00	152.0	184.0	430.0	185.0	69.00	9.000	19.00	200.0	206.0
86.00	43.00	61.00	119.0	53.00	8.000	150.0	46.00	19.00	144.0	169.0	326.0	172.0	85.00	8.000	8.000	179.0	182.0
107.0	55.00	103.0	167.0	49.00	7.000	252.0	27.00	28.00	172.0	269.0	904.0	239.0	83.00	5.000	30.00	179.0	186.0
109.0	55.00	96.00	191.0	57.00	6.000	241.0	28.00	26.00	170.0	267.0	857.0	242.0	85.00	8.000	9.000	184.0	184.0
92.00	45.00	74.00	187.0	74.00	7.000	157.0	41.00	19.00	143.0	179.0	375.0	183.0	70.00	8.000	6.000	195.0	201.0
88.00	43.00	70.00	177.0	74.00	19.00	152.0	44.00	19.00	143.0	180.0	342.0	168.0	76.00	1.000	9.000	186.0	189.0
88.00	44.00	70.00	151.0	61.00	8.000	143.0	46.00	18.00	143.0	163.0	311.0	173.0	68.00	7.000	8.000	196.0	203.0
94.00	39.00	75.00	184.0	72.00	8.000	155.0	42.00	19.00	133.0	175.0	365.0	145.0	70.00	4.000	5.000	192.0	200.0
86.00	45.00	66.00	126.0	57.00	8.000	148.0	46.00	19.00	145.0	170.0	321.0	186.0	86.00	0.0000	7.000	179.0	182.0
108.0	56.00	102.0	246.0	75.00	6.000	239.0	28.00	26.00	167.0	264.0	855.0	228.0	82.00	9.000	13.00	186.0	185.0
85.00	43.00	66.00	121.0	54.00	7.000	150.0	46.00	19.00	147.0	169.0	324.0	175.0	87.00	0.0000	5.000	179.0	182.0
98.00	35.00	70.00	182.0	68.00	5.000	155.0	41.00	19.00	124.0	184.0	371.0	117.0	71.00	3.000	22.00	202.0	205.0
86.00	43.00	69.00	123.0	54.00	6.000	150.0	46.00	19.00	144.0	174.0	325.0	177.0	87.00	3.000	7.000	180.0	182.0
85.00	42.00	66.00	120.0	53.00	7.000	149.0	45.00	19.00	145.0	173.0	325.0	163.0	85.00	5.000	4.000	180.0	182.0
100.0	51.00	89.00	199.0	65.00	6.000	201.0	32.00	23.00	159.0	219.0	622.0	205.0	74.00	6.000	7.000	193.0	193.0
84.00	44.00	65.00	128.0	55.00	8.000	150.0	46.00	19.00	148.0	169.0	325.0	176.0	82.00	1.000	11.00	179.0	183.0
79.00	43.00	72.00	141.0	62.00	8.000	153.0	44.00	19.00	144.0	175.0	344.0	174.0	78.00	0.0000	8.000	182.0	188.0
96.00	43.00	82.00	161.0	55.00	5.000	186.0	34.00	22.00	141.0	215.0	534.0	162.0	75.00	0.0000	6.000	195.0	196.0
98.00	46.00	77.00	199.0	71.00	7.000	166.0	39.00	20.00	150.0	184.0	422.0	180.0	69.00	13.00	9.000	200.0	203.0
87.00	42.00	60.00	116.0	51.00	6.000	150.0	46.00	19.00	141.0	169.0	324.0	171.0	85.00	2.000	14.00	178.0	182.0
92.00	37.00	75.00	191.0	71.00	6.000	161.0	40.00	20.00	128.0	180.0	393.0	135.0	69.00	1.000	14.00	195.0	202.0
83.00	44.00	70.00	166.0	69.00	5.000	143.0	46.00	18.00	143.0	166.0	306.0	170.0	69.00	7.000	6.000	188.0	193.0
88.00	44.00	71.00	165.0	70.00	7.000	144.0	46.00	19.00	141.0	167.0	312.0	172.0	71.00	4.000	4.000	188.0	193.0
98.00	51.00	84.00	207.0	72.00	7.000	184.0	35.00	21.00	161.0	199.0	520.0	198.0	72.00	9.000	11.00	196.0	199.0
86.00	44.00	70.00	140.0	64.00	6.000	148.0	45.00	19.00	145.0	170.0	322.0	185.0	82.00	10.00	1.000	181.0	183.0
86.00	44.00	65.00	129.0	56.00	6.000	152.0	45.00	19.00	150.0	168.0	331.0	177.0	83.00	4.000	13.00	178.0	183.0
97.00	49.00	76.00	203.0	73.00	7.000	178.0	36.00	21.00	157.0	194.0	487.0	186.0	72.00	0.0000	7.000	197.0	200.0
84.00	43.00	76.00	180.0	75.00	7.000	155.0	43.00	19.00	143.0	180.0	359.0	173.0	77.00	5.000	12.00	185.0	190.0
95.00	43.00	83.00	198.0	69.00	6.000	177.0	36.00	21.00	139.0	189.0	484.0	163.0	68.00	6.000	4.000	196.0	198.0
90.00	38.00	79.00	185.0	69.00	6.000	160.0	40.00	20.00	130.0	178.0	393.0	133.0	66.00	2.000	14.00	198.0	205.0
84.00	42.00	76.00	156.0	64.00	7.000	151.0	44.00	19.00	143.0	179.0	339.0	157.0	75.00	0.0000	20.00	187.0	193.0
85.00	44.00	66.00	125.0	58.00	6.000	148.0	45.00	19.00	145.0	170.0	323.0	185.0	84.00	8.000	1.000	180.0	183.0
97.00	47.00	88.00	183.0	60.00	7.000	197.0	33.00	23.00	148.0	214.0	596.0	201.0	74.00	8.000	0.0000	192.0	191.0
82.00	43.00	73.00	158.0	68.00	7.000	151.0	44.00	19.00	145.0	181.0	337.0	173.0	80.00	2.000	17.00	183.0	188.0
105.0	51.00	80.00	207.0	71.00	6.000	195.0	33.00	22.00	159.0	214.0	579.0	188.0	75.00	6.000	20.00	194.0	194.0
86.00	45.00	70.00	122.0	56.00	7.000	148.0	45.00	19.00	144.0	170.0	324.0	186.0	84.00	9.000	5.000	180.0	183.0
89.00	41.00	76.00	183.0	73.00	7.000	157.0	42.00	19.00	136.0	181.0	373.0	153.0	74.00	8.000	12.00	191.0	195.0
96.00	46.00	70.00	194.0	70.00	6.000	167.0	39.00	20.00	148.0	183.0	427.0	171.0	69.00	17.00	10.00	200.0	203.0
110.0	56.00	109.0	199.0	57.00	5.000	251.0	27.00	27.00	169.0	272.0	928.0	268.0	82.00	11.00	10.00	183.0	183.0
99.00	38.00	74.00	184.0	66.00	6.000	164.0	39.00	20.00	131.0	193.0	414.0	137.0	71.00	2.000	22.00	200.0	202.0
85.00	42.00	66.00	120.0	53.00	7.000	149.0	46.00	19.00	143.0	169.0	321.0	160.0	85.00	10.00	7.000	180.0	182.0
106.0	57.00	107.0	235.0	67.00	6.000	262.0	26.00	28.00	171.0	285.0	987.0	260.0	86.00	9.000	31.00	180.0	184.0
86.00	45.00	71.00	170.0	70.00	6.000	146.0	45.00	19.00	146.0	172.0	321.0	189.0	71.00	10.00	8.000	187.0	191.0
92.00	37.00	75.00	184.0	70.00	6.000	154.0	42.00	19.00	131.0	184.0	363.0	127.0	71.00	0.0000	4.000	198.0	202.0
83.00	42.00	71.00	152.0	64.00	7.000	149.0	45.00	19.00	142.0	172.0	331.0	158.0	74.00	2.000	2.000	184.0	190.0
102.0	54.00	98.00	201.0	61.00	6.000	225.0	29.00	25.00	165.0	246.0	766.0	231.0	79.00	9.000	14.00	188.0	187.0
94.00	44.00	70.00	186.0	72.00	8.000	153.0	42.00	19.00	144.0	171.0	361.0	178.0	67.00	7.000	2.000	199.0	206.0
96.00	46.00	74.00	202.0	74.00	5.000	163.0	39.00	20.00	149.0	185.0	408.0	191.0	70.00	7.000	8.000	196.0	200.0
96.00	44.00	68.00	190.0	70.00	7.000	155.0	41.00	19.00	145.0	179.0	372.0	166.0	67.00	5.000	7.000	202.0	206.0
103.0	52.00	103.0	170.0	52.00	7.000	236.0	28.00	26.00	160.0	254.0	816.0	250.0	82.00	3.000	23.00	183.0	184.0
114.0	57.00	102.0	181.0	52.00	6.000	257.0	26.00	28.00	169.0	287.0	968.0	261.0	85.00	2.000	21.00	182.0	184.0
105.0	51.00	93.00	160.0	51.00	7.000	217.0	30.00	24.00	165.0	240.0	703.0	208.0	81.00	9.000	25.00	188.0	188.0
100.0	50.00	98.00	204.0	63.00	6.000	218.0	30.00	24.00	156.0	232.0	719.0	213.0	77.00	8.000	7.000	189.0	189.0
